true total 670 cal
pre total 493.7432861328125 cal
0,0.0
1,87.2896499633789 Correct
2,210.97268676757812 Correct
3,0.0
4,0.0
5,0.0
6,0.0
7,63.596282958984375 Correct
8,0.0
9,1.2572386264801025
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,100.55923461914062 Correct
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,19.92504119873047
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,10.143148422241211 Correct
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
